2023-03-10 15:42:06,405 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 15:42:06,407 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 15:42:06,409 [INFO   ] [CONTROLLER] starting the match
2023-03-10 15:42:06,410 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 15:42:06,411 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 15:42:06,412 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 15:42:06,412 [INFO   ] [INFORMATION] information channel established
2023-03-10 15:42:06,505 [INFO   ] [CONNECTION] fd=636 connection established: peer=127.0.0.1:52992
2023-03-10 15:42:06,505 [INFO   ] [EXECUTION] fd=636 'TraderOne' is ready!
2023-03-10 15:42:09,176 [INFO   ] [CONNECTION] fd=692 connection established: peer=127.0.0.1:52995
2023-03-10 15:42:11,448 [INFO   ] [CONTROLLER] market open
2023-03-10 15:42:11,457 [INFO   ] [CONNECTION] fd=636 connection lost
2023-03-10 15:42:11,496 [WARNING] [EXECUTION] fd=636 lost connection to auto-trader:
2023-03-10 15:57:31,577 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 15:57:31,577 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 15:57:31,578 [INFO   ] [CONTROLLER] starting the match
2023-03-10 15:57:31,578 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 15:57:31,578 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 15:57:31,579 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 15:57:31,579 [INFO   ] [INFORMATION] information channel established
2023-03-10 15:57:31,705 [INFO   ] [CONNECTION] fd=812 connection established: peer=127.0.0.1:50930
2023-03-10 15:57:31,705 [INFO   ] [EXECUTION] fd=812 'TraderOne' is ready!
2023-03-10 15:57:34,111 [INFO   ] [CONNECTION] fd=688 connection established: peer=127.0.0.1:50932
2023-03-10 15:57:36,583 [INFO   ] [CONTROLLER] market open
2023-03-10 15:57:36,587 [INFO   ] [CONNECTION] fd=812 connection lost
2023-03-10 15:57:36,587 [WARNING] [EXECUTION] fd=812 lost connection to auto-trader:
2023-03-10 15:58:26,961 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 15:58:26,962 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 15:58:26,963 [INFO   ] [CONTROLLER] starting the match
2023-03-10 15:58:26,963 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 15:58:26,964 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 15:58:26,965 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 15:58:26,965 [INFO   ] [INFORMATION] information channel established
2023-03-10 15:58:27,013 [INFO   ] [CONNECTION] fd=688 connection established: peer=127.0.0.1:50999
2023-03-10 15:58:27,013 [INFO   ] [EXECUTION] fd=688 'TraderOne' is ready!
2023-03-10 15:58:27,950 [INFO   ] [CONNECTION] fd=912 connection established: peer=127.0.0.1:51000
2023-03-10 15:58:32,012 [INFO   ] [CONTROLLER] market open
2023-03-10 15:58:32,061 [INFO   ] [CONNECTION] fd=688 connection lost
2023-03-10 15:58:32,063 [WARNING] [EXECUTION] fd=688 lost connection to auto-trader:
2023-03-10 15:58:51,384 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 15:58:51,384 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 15:58:51,386 [INFO   ] [CONTROLLER] starting the match
2023-03-10 15:58:51,386 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 15:58:51,388 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 15:58:51,389 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 15:58:51,389 [INFO   ] [INFORMATION] information channel established
2023-03-10 15:58:51,505 [INFO   ] [CONNECTION] fd=804 connection established: peer=127.0.0.1:51043
2023-03-10 15:58:51,505 [INFO   ] [EXECUTION] fd=804 'TraderOne' is ready!
2023-03-10 15:58:52,375 [INFO   ] [CONNECTION] fd=836 connection established: peer=127.0.0.1:51044
2023-03-10 15:58:56,409 [INFO   ] [CONTROLLER] market open
2023-03-10 15:58:56,415 [INFO   ] [CONNECTION] fd=804 connection lost
2023-03-10 15:58:56,416 [WARNING] [EXECUTION] fd=804 lost connection to auto-trader:
2023-03-10 15:59:41,161 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 15:59:41,161 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 15:59:41,162 [INFO   ] [CONTROLLER] starting the match
2023-03-10 15:59:41,163 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 15:59:41,164 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 15:59:41,165 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 15:59:41,165 [INFO   ] [INFORMATION] information channel established
2023-03-10 15:59:41,310 [INFO   ] [CONNECTION] fd=1004 connection established: peer=127.0.0.1:51106
2023-03-10 15:59:41,312 [INFO   ] [EXECUTION] fd=1004 'TraderOne' is ready!
2023-03-10 15:59:42,410 [INFO   ] [CONNECTION] fd=980 connection established: peer=127.0.0.1:51107
2023-03-10 15:59:46,207 [INFO   ] [CONTROLLER] market open
2023-03-10 15:59:46,213 [INFO   ] [CONNECTION] fd=1004 connection lost
2023-03-10 15:59:46,214 [WARNING] [EXECUTION] fd=1004 lost connection to auto-trader:
2023-03-10 16:00:03,824 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 16:00:03,825 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 16:00:03,826 [INFO   ] [CONTROLLER] starting the match
2023-03-10 16:00:03,826 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 16:00:03,827 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 16:00:03,828 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 16:00:03,828 [INFO   ] [INFORMATION] information channel established
2023-03-10 16:00:03,893 [INFO   ] [CONNECTION] fd=812 connection established: peer=127.0.0.1:51132
2023-03-10 16:00:03,894 [INFO   ] [EXECUTION] fd=812 'TraderOne' is ready!
2023-03-10 16:00:04,878 [INFO   ] [CONNECTION] fd=672 connection established: peer=127.0.0.1:51133
2023-03-10 16:00:08,851 [INFO   ] [CONTROLLER] market open
2023-03-10 16:00:08,856 [INFO   ] [CONNECTION] fd=812 connection lost
2023-03-10 16:00:08,856 [WARNING] [EXECUTION] fd=812 lost connection to auto-trader:
2023-03-10 22:03:18,958 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 22:03:18,959 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-10 22:03:18,961 [INFO   ] [CONTROLLER] starting the match
2023-03-10 22:03:18,961 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-10 22:03:18,964 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-10 22:03:18,967 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-10 22:03:18,968 [INFO   ] [INFORMATION] information channel established
2023-03-10 22:03:19,079 [INFO   ] [CONNECTION] fd=648 connection established: peer=127.0.0.1:49878
2023-03-10 22:03:19,080 [INFO   ] [EXECUTION] fd=648 'TraderOne' is ready!
2023-03-10 22:03:21,820 [INFO   ] [CONNECTION] fd=844 connection established: peer=127.0.0.1:49879
2023-03-10 22:03:23,998 [INFO   ] [CONTROLLER] market open
2023-03-10 22:03:24,995 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.000000 client_order_id=11 message='price is not a multiple of tick size'
2023-03-10 22:03:24,996 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.000000 client_order_id=12 message='price is not a multiple of tick size'
2023-03-10 22:03:25,467 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.469000 client_order_id=15 message='price is not a multiple of tick size'
2023-03-10 22:03:25,470 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.485000 client_order_id=16 message='price is not a multiple of tick size'
2023-03-10 22:03:25,701 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.703000 client_order_id=17 message='price is not a multiple of tick size'
2023-03-10 22:03:25,702 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=1.703000 client_order_id=18 message='price is not a multiple of tick size'
2023-03-10 22:03:26,028 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.032000 client_order_id=19 message='price is not a multiple of tick size'
2023-03-10 22:03:26,029 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.032000 client_order_id=20 message='price is not a multiple of tick size'
2023-03-10 22:03:26,554 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.563000 client_order_id=24 message='price is not a multiple of tick size'
2023-03-10 22:03:26,556 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.563000 client_order_id=25 message='price is not a multiple of tick size'
2023-03-10 22:03:26,755 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.766000 client_order_id=26 message='price is not a multiple of tick size'
2023-03-10 22:03:26,755 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=2.766000 client_order_id=27 message='price is not a multiple of tick size'
2023-03-10 22:03:27,001 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=3.016000 client_order_id=28 message='price is not a multiple of tick size'
2023-03-10 22:03:27,001 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=3.016000 client_order_id=29 message='price is not a multiple of tick size'
2023-03-10 22:03:30,544 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=6.547000 client_order_id=59 message='price is not a multiple of tick size'
2023-03-10 22:03:30,546 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=6.547000 client_order_id=60 message='price is not a multiple of tick size'
2023-03-10 22:03:30,999 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.000000 client_order_id=64 message='price is not a multiple of tick size'
2023-03-10 22:03:31,000 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.000000 client_order_id=65 message='price is not a multiple of tick size'
2023-03-10 22:03:31,264 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.266000 client_order_id=66 message='price is not a multiple of tick size'
2023-03-10 22:03:31,265 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.266000 client_order_id=67 message='price is not a multiple of tick size'
2023-03-10 22:03:31,459 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.469000 client_order_id=68 message='price is not a multiple of tick size'
2023-03-10 22:03:31,460 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=7.469000 client_order_id=69 message='price is not a multiple of tick size'
2023-03-10 22:03:34,497 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=10.500000 client_order_id=98 message='price is not a multiple of tick size'
2023-03-10 22:03:34,497 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=10.500000 client_order_id=99 message='price is not a multiple of tick size'
2023-03-10 22:03:35,504 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=11.516000 client_order_id=106 message='price is not a multiple of tick size'
2023-03-10 22:03:35,504 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=11.516000 client_order_id=107 message='price is not a multiple of tick size'
2023-03-10 22:03:36,281 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=12.282000 client_order_id=111 message='price is not a multiple of tick size'
2023-03-10 22:03:36,282 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=12.297000 client_order_id=112 message='price is not a multiple of tick size'
2023-03-10 22:03:39,228 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=15.235000 client_order_id=134 message='price is not a multiple of tick size'
2023-03-10 22:03:39,229 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=15.235000 client_order_id=135 message='price is not a multiple of tick size'
2023-03-10 22:03:42,043 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=18.047000 client_order_id=155 message='price is not a multiple of tick size'
2023-03-10 22:03:42,043 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=18.047000 client_order_id=156 message='price is not a multiple of tick size'
2023-03-10 22:03:42,249 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=18.250000 client_order_id=157 message='price is not a multiple of tick size'
2023-03-10 22:03:42,249 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=18.250000 client_order_id=158 message='price is not a multiple of tick size'
2023-03-10 22:03:43,256 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=19.266000 client_order_id=165 message='price is not a multiple of tick size'
2023-03-10 22:03:43,257 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=19.266000 client_order_id=166 message='price is not a multiple of tick size'
2023-03-10 22:03:43,742 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=19.750000 client_order_id=169 message='price is not a multiple of tick size'
2023-03-10 22:03:43,743 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=19.750000 client_order_id=170 message='price is not a multiple of tick size'
2023-03-10 22:03:44,471 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=20.485000 client_order_id=177 message='price is not a multiple of tick size'
2023-03-10 22:03:44,471 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=20.485000 client_order_id=178 message='price is not a multiple of tick size'
2023-03-10 22:03:44,741 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=20.750000 client_order_id=179 message='price is not a multiple of tick size'
